,special,type,interaction_time,x,y
343680796,False,normal,30000000,316.54115167193333,283.3503532150865
343680798,False,normal,30000000,303.55619430872537,285.45045253274714
343680800,False,normal,30000000,378.19066781641834,256.612469199623
343680803,False,normal,30000000,386.67414007859134,313.27116523853164
343680804,False,normal,30000000,354.6913864137201,357.8865089070753
343680806,False,normal,30000000,253.20111143050016,292.3365706129031
343680808,False,normal,30000000,326.31522468145687,315.59567484881296
343684442,False,normal,30000000,157.9405959567562,234.55834457486276
343684465,False,normal,30000000,157.32528504358908,233.78985839178222
343684528,False,normal,30000000,143.57593178121647,226.13133185128555
343684529,False,normal,30000000,154.21117179268555,245.5068212604402
343684623,False,normal,30000000,146.76688703654037,255.3186780244764
343684624,False,normal,30000000,145.23234645973199,255.60080182554776
343684625,False,normal,30000000,146.3094759030786,257.6207746217593
343684987,False,normal,30000000,143.98102903137982,257.56109997463864
343684988,False,normal,30000000,145.1087477244485,257.6913756126836
343684989,False,normal,30000000,144.9155887707836,256.5225369849932
343684990,False,normal,30000000,143.02136629304982,257.2966264213084
343684991,False,normal,30000000,145.01657564434737,258.7565540552934
343684992,False,normal,30000000,147.8509150139202,254.98528445616643
343685122,False,normal,30000000,149.1585704704734,254.28235633610694
343685123,False,normal,30000000,143.4513749161774,264.98569069200977
343685160,False,normal,30000000,138.18798505321163,263.1231693120991
343685400,True,temple,4,128.27076746194092,269.4559661339559
343685401,False,normal,30000000,130.08239915688426,276.55388718689466
343737264,False,normal,30000000,269.6658043499235,198.20639863505914
343737267,False,normal,30000000,282.99760467569155,188.44749261422606
343737268,False,normal,30000000,361.1562709591095,32.829460784945795
343737269,False,normal,30000000,337.9300565296981,98.9918346592164
343737271,False,normal,30000000,352.4821308805599,34.63959174698473
343737273,False,normal,30000000,366.2025486251201,50.42787842621787
343737275,False,normal,30000000,361.77867203221746,33.599067618659326
343737277,False,normal,30000000,198.55092459522152,215.2226382637819
343737278,False,normal,30000000,352.95889623460505,33.5127775186341
343737279,False,normal,30000000,338.40509725019416,98.35138281286504
343739166,True,market,6,165.7215675002375,221.11978214552678
343739167,False,normal,30000000,140.81115263010682,153.2472953797132
343739168,False,normal,30000000,102.42751748592839,221.1360315799392
343739171,True,market,3,151.48031043401926,171.16145634155433
343739173,False,normal,30000000,123.23215483378438,131.6257419057619
343739176,False,normal,30000000,102.2148126856636,221.98324347118015
343739178,False,normal,30000000,152.92248730479173,224.5136726383439
343739179,False,normal,30000000,112.5436428092341,41.64001619341891
343739181,False,normal,30000000,85.62441314559253,198.0453051041537
343739182,False,normal,30000000,143.0163840184461,157.74334578656675
343739183,False,normal,30000000,132.43671553127555,48.85616588992612
343763047,False,normal,30000000,512.1101849190898,389.4513154337508
343888202,False,normal,30000000,450.878221711264,478.28921471806336
343888203,False,normal,30000000,456.54919996173584,482.28965737507843
343888205,False,normal,30000000,458.37597010637063,489.67138320507274
343888207,False,normal,30000000,469.51058733355023,488.33920974518094
343888209,False,normal,30000000,508.52218070324454,490.8830867201499
343888211,False,normal,30000000,537.719651240814,463.686016100943
343888212,False,normal,30000000,534.5595477627865,491.6807098201165
343888213,False,normal,30000000,552.9161636485629,489.711726628458
343888217,False,normal,30000000,582.4275174859229,490.9427613672606
343888218,False,normal,30000000,583.0838363514742,490.15158200851585
343942505,False,normal,30000000,294.1312637731154,87.39926401270296
343942506,True,market,3,294.94663217400785,86.7310760627742
343942508,False,normal,30000000,204.21308805214903,109.7584857768544
343942509,False,normal,30000000,292.919804541566,86.02478599076593
345053073,False,normal,30000000,120.17514611482102,265.66648596174645
345053082,False,normal,30000000,127.53492382871904,251.4297401071025
345054876,False,normal,30000000,127.92948165187063,268.54347634236956
345060488,False,normal,30000000,286.8581009868832,284.3544561972769
345060489,False,normal,30000000,239.04148701737122,250.50828511033274
345060490,False,normal,30000000,248.05442176867572,223.6930762000474
345060491,False,normal,30000000,289.18386509541335,284.3805113248799
345060492,False,normal,30000000,253.87640126473804,228.84806918896055
345060493,False,normal,30000000,289.2219986586669,283.99640831467246
345060494,False,normal,30000000,287.5435469962633,280.8493411274645
345062191,False,normal,30000000,395.0633323752718,351.3164143101343
345062192,False,normal,30000000,354.16422343586044,358.99006963443037
345062193,False,normal,30000000,250.6676247964179,301.43401258769495
345062194,False,normal,30000000,250.23589153971392,300.73864885953014
345062195,False,normal,30000000,344.59135766986157,347.81914379488234
345062197,False,normal,30000000,204.2832231484437,309.3917528517024
345062198,True,market,6,353.7643000862628,347.924765118633
345062199,False,normal,30000000,352.34396857336196,360.93523899976174
345062200,False,normal,30000000,351.37127527073187,361.32158331127494
345374613,False,normal,30000000,455.63188655744233,172.35606993419202
345374618,False,normal,30000000,455.5862795822695,171.5489213037105
345380344,False,normal,30000000,483.1583788445274,191.15610523470485
372573143,False,normal,30000000,267.059691482231,202.9618796673297
456282336,False,normal,30000000,508.540001916268,449.01838007147455
456282337,False,normal,30000000,508.0925553320138,450.1790939819686
226058967,True,school,6,804.9021749545349,748.4371826282153
226058969,True,school,3,804.0170547092174,751.0351309970404
226058970,True,school,5,735.4370029701956,769.1823872940396
226058971,True,school,5,738.4917121778326,767.5168202658281
226058972,True,school,4,802.5377024049469,749.5808066163098
226058973,True,hospital,3,753.9283318961261,771.3679362237682
226058974,True,school,4,737.0516431924789,768.2009774875135
226058975,True,school,3,802.8818626042023,751.0043131041897
226058976,True,school,3,739.5935613682632,768.2553290440452
226058977,True,school,5,737.3803364404013,769.781134926935
340991816,False,normal,30000000,844.5254383443905,776.8266255387739
341354743,False,normal,30000000,686.5951901887387,790.1948671398413
341354744,False,normal,30000000,696.0632365622604,800.1159873422328
341354745,False,normal,30000000,700.7341189997135,789.6589159665976
341354746,False,normal,30000000,693.379898438278,787.7616544165364
341354747,False,normal,30000000,702.2186452045497,793.2497608111039
341354748,False,normal,30000000,704.1826195266814,794.4034706550545
341354749,False,normal,30000000,701.0437226534232,791.4464471405408
341354750,False,normal,30000000,706.030468525476,799.0488477610029
341354751,False,normal,30000000,702.1444540257467,791.2171806950927
341354752,False,normal,30000000,703.1156462585316,789.0952286897766
341354753,False,normal,30000000,700.6312158666658,787.1097159010399
341354754,False,normal,30000000,702.990897767585,786.7670769648707
341354755,False,normal,30000000,713.1284851968928,787.6187714586736
341354756,False,normal,30000000,683.4580818243003,787.7252332704213
341354757,False,normal,30000000,682.3939829453354,787.6762048044884
341354758,False,normal,30000000,685.2996071667844,787.7680981577681
341354759,False,normal,30000000,674.8726645587807,782.7086406367195
341354760,False,normal,30000000,673.3212608987045,781.552409328837
341354761,False,normal,30000000,673.8681613490714,777.9713701775114
341354762,False,normal,30000000,676.5946153109384,774.9688669241307
341354763,False,normal,30000000,675.2499760467947,774.3354191443325
341354764,False,normal,30000000,688.5177733065077,789.1089566602075
341354765,False,normal,30000000,725.0782791990026,782.3315416930952
341354766,False,normal,30000000,727.4590399539999,781.6476646340556
341354767,False,normal,30000000,727.5263006611367,783.0902221829853
341354768,False,normal,30000000,723.6309284276916,782.7153645406469
341419259,False,normal,30000000,615.5952860017378,870.1919534481518
341419408,True,market,6,621.8206381144144,860.5269019192386
341419459,False,normal,30000000,709.6989556385843,906.7568230114109
341419600,False,normal,30000000,709.2425026348781,905.5549251895443
341419656,False,normal,30000000,739.744562613772,852.019202348861
341419659,False,normal,30000000,737.3260515473909,854.4493332828828
341419662,False,normal,30000000,739.2237232921683,850.8453207932473
341419674,False,normal,30000000,741.9848615502995,851.447950680155
341419704,False,normal,30000000,742.5999808374229,853.1345299080565
341419790,False,normal,30000000,740.2830315224643,850.0051129685696
341419797,False,normal,30000000,735.7687074829826,845.4933734526054
341419818,False,normal,30000000,734.3192488262799,846.21171051911
341419849,False,normal,30000000,740.748299319742,845.0515569339274
341419862,False,normal,30000000,741.747437002978,843.4913310667905
341419867,False,normal,30000000,740.798122065725,840.9749100327433
341419928,False,normal,30000000,744.3225064673577,844.0107526429662
341419950,False,normal,30000000,743.4080674523309,835.3738980851962
341419969,False,normal,30000000,741.3751077895948,830.6144947756554
341419973,False,normal,30000000,742.4378652869892,830.0141061900437
341420483,False,normal,30000000,743.1813739580377,833.3458005717885
341420493,False,normal,30000000,742.6517198428897,832.1744404801364
341420510,False,normal,30000000,736.6145444093289,838.4077795567888
341420746,False,normal,30000000,737.1982370412973,838.35650978956
341420783,False,normal,30000000,738.3311296349589,838.1954162586646
341420862,False,normal,30000000,731.6146402223119,825.0311330758395
341421197,False,normal,30000000,750.7665037846582,851.7603320487653
341421364,False,normal,30000000,750.5076171313892,863.9460070516616
341421940,False,normal,30000000,754.8805212225641,844.9274448744784
341421965,False,normal,30000000,759.7602759413959,852.9129212420632
341421972,False,normal,30000000,762.395132700993,852.425438209411
341421999,False,normal,30000000,760.1864520456099,856.007037686068
341422086,False,normal,30000000,761.2917505030299,859.470968844508
341487101,False,normal,30000000,724.4926703075777,644.6548466039319
341487102,False,normal,30000000,723.551020408206,644.9061525121327
341487103,False,normal,30000000,722.1720800996268,645.2409935875143
341487104,False,normal,30000000,721.3492382868833,645.7116201666398
341487105,False,normal,30000000,739.3176519434064,640.1310600934827
341487106,False,normal,30000000,738.3776947398871,639.8822756492218
341487110,False,normal,30000000,757.1710261569441,650.2656642446595
341487111,False,normal,30000000,754.55284085468,647.8618686009063
341487112,False,normal,30000000,755.3701255149746,648.8508427993272
341487113,False,normal,30000000,752.4574111334761,646.9205220550897
341487114,False,normal,30000000,755.5341573248922,650.2886375829596
341664821,False,normal,30000000,818.401456357183,675.0690250759396
341666573,False,normal,30000000,815.5098208297622,676.9133358828077
341668623,False,normal,30000000,815.9434703458958,675.5881664894493
341668626,False,normal,30000000,817.5661588579026,674.6961285722314
341670093,False,normal,30000000,719.9873526875477,749.1056507407999
341670135,False,normal,30000000,719.5876209638848,746.5362789635594
341670136,False,normal,30000000,717.1012743125624,749.108452367437
341670169,False,normal,30000000,720.334004024173,745.0914801133439
341670368,False,normal,30000000,715.8317524192628,750.6521486374957
341670441,False,normal,30000000,722.6199099358188,741.2666994456822
341670443,True,market,4,721.1472645396195,743.2505312584346
341670483,False,normal,30000000,716.345118329056,737.9081094483273
341670485,False,normal,30000000,728.049631120083,732.9545534137048
341670486,False,normal,30000000,698.7743604484192,759.86165567726
341670602,False,normal,30000000,701.9450033534586,773.2175701212052
341670704,False,normal,30000000,703.1942128964466,775.8718311851623
341670755,False,normal,30000000,732.4049056242236,791.5236786478042
341670756,False,normal,30000000,734.1805116413321,789.6460284841339
341671235,False,normal,30000000,736.518731436222,795.540090576576
341671256,False,normal,30000000,737.2444188943016,797.0140263436776
341671258,False,normal,30000000,736.45262048483,802.0143695429371
341671259,False,normal,30000000,741.1070230909393,809.8841387309449
341671286,False,normal,30000000,745.7372808278506,810.6912873614264
341671751,False,normal,30000000,748.4886461627087,803.4611295318026
341671949,False,normal,30000000,744.302960620894,808.9217799854384
341671989,False,normal,30000000,745.7357478202633,809.1204153131118
341671991,False,normal,30000000,746.7578806170341,811.8430360667371
341672007,False,normal,30000000,746.0335345406068,814.6286934193819
341672046,False,normal,30000000,749.1213950368937,811.870211844983
341672050,False,normal,30000000,754.788540768425,804.9995027112524
341672053,False,normal,30000000,755.8788924020337,804.00996818751
341672121,False,normal,30000000,759.5247676535039,805.349986201972
341672140,False,normal,30000000,766.067643959004,901.2079213191
341672148,False,normal,30000000,769.7024049056308,898.8786489435712
341672149,False,normal,30000000,769.117562517945,893.2563446336686
341672208,True,market,3,768.1291558877374,878.5354776983311
341672210,False,normal,30000000,769.6064003065891,880.410046072738
341672232,False,normal,30000000,816.2234358532157,847.5733010585833
341672245,False,normal,30000000,814.8119191338592,848.4925147540473
341672257,False,normal,30000000,813.7058541726731,849.2814528114861
341672353,False,normal,30000000,812.9042828399014,850.043215090669
341672365,False,normal,30000000,811.942128964283,851.1422932154325
341672371,False,normal,30000000,810.8862700009767,853.0989492499087
341672398,False,normal,30000000,809.375107789627,850.9097582056054
341672456,False,normal,30000000,807.8844495544696,857.869278903323
341672568,False,normal,30000000,800.423684966953,855.1057544009711
341672573,True,market,4,802.6133946536496,845.8197629543522
341672739,False,normal,30000000,811.9988502442992,843.5644535217064
341672766,False,normal,30000000,813.1045319536432,843.4313762570342
341672853,False,normal,30000000,813.596819009304,838.6669300195501
341672854,False,normal,30000000,814.302194117099,840.980513285988
341672856,False,normal,30000000,813.2934751365252,840.8631251304465
341672885,False,normal,30000000,812.185877167779,839.9576394054235
341672890,False,normal,30000000,811.0989748012142,839.6573050312797
341672988,True,market,6,805.6792181661574,839.4289724613889
341689903,False,normal,30000000,792.4723579572708,817.6636955416174
341690022,False,normal,30000000,791.6688703650698,809.9751915962275
341690126,False,normal,30000000,792.6348567596286,806.1770263815104
341690130,False,normal,30000000,797.0742550541469,805.1939355989998
341690202,True,market,3,794.2529462489285,808.0574781718078
341690302,False,normal,30000000,793.153396569906,808.8898414419351
341690495,False,normal,30000000,798.3188655744277,815.0943237643572
341690902,False,normal,30000000,799.7363226980892,808.247148294278
341690944,False,normal,30000000,803.2436523905192,809.5045183233392
341691006,False,normal,30000000,799.9126185685951,804.6207227916241
341691035,False,normal,30000000,807.9630161923574,798.0439042908152
341691043,False,normal,30000000,817.2559164510634,771.3138648299023
341691069,False,normal,30000000,806.4518539810349,776.5293729539231
341691076,False,normal,30000000,799.9948260994613,782.0272850416812
341691077,False,normal,30000000,800.6488454536592,784.0464173498957
341691109,False,normal,30000000,797.8679697231296,783.8954096748365
341691118,False,normal,30000000,794.6158857909359,786.1938641575049
341691154,False,normal,30000000,791.5832135671324,783.6127255484437
341691198,False,normal,30000000,790.108077033672,790.8358793115142
341691389,False,normal,30000000,790.3198237041267,788.9117221458528
341691394,False,normal,30000000,789.3055475711448,786.5132495926985
341691396,False,normal,30000000,790.4064386317654,786.4804705611978
341691491,False,normal,30000000,789.635500075249,784.1754922908074
341703124,False,normal,30000000,787.857047044198,778.8258662979613
341703135,False,normal,30000000,780.9749928140461,792.0940898285428
341703189,False,normal,30000000,780.7758934559947,789.9570090394357
341703277,False,normal,30000000,781.8936475998831,791.8940536875409
341703280,False,normal,30000000,782.0852735460426,790.4330054029228
341703310,False,normal,30000000,783.1507138066597,789.6706827984184
341703325,False,normal,30000000,785.1334674715433,792.5249800033773
341703347,False,normal,30000000,784.6842962537127,789.015662493629
341703377,False,normal,30000000,784.9040912139453,787.4209766190072
341703395,False,normal,30000000,792.1316470250049,792.4361684393805
341703408,False,normal,30000000,791.7821212992491,791.0908273343496
341703411,False,normal,30000000,792.1027115071652,788.1566837705774
341703437,False,normal,30000000,790.5879084027825,799.2116222678826
341703551,False,normal,30000000,745.758551307836,775.7743345786279
341703774,False,normal,30000000,745.0970585417192,776.2665803765474
341703780,False,normal,30000000,744.3621730382256,777.5878274926255
341703787,False,normal,30000000,748.2176870748135,778.0223597820744
341703828,False,normal,30000000,747.1928715148198,777.3001004383094
341703833,False,normal,30000000,745.9735556194271,777.8251252676998
341703839,False,normal,30000000,747.6378269617586,779.3517316153687
341703843,False,normal,30000000,747.5425888665377,782.1497161251857
341703847,False,normal,30000000,749.8315607933579,777.5617723650225
341703856,False,normal,30000000,750.8291654690337,778.2655409730692
341703876,False,normal,30000000,752.7513653348789,779.3685413751026
341703881,False,normal,30000000,751.3523043020452,775.9665261650694
341703889,False,normal,30000000,754.3081345214284,775.3496079823793
341703899,False,normal,30000000,757.7096866915983,777.5516865091661
341703907,False,normal,30000000,754.4771486059227,772.9323645308409
341703910,False,normal,30000000,756.6944524288608,776.7871226033758
341703922,False,normal,30000000,759.6803679218012,771.5371544718598
341703925,False,normal,30000000,759.3843058350069,773.0416279691761
341703926,False,normal,30000000,760.0417744562485,774.4373983534587
341703927,False,normal,30000000,761.2666475040766,772.316566998784
341703945,False,normal,30000000,761.0133180032426,773.325152583566
341703994,False,normal,30000000,765.3172367538676,777.7203444319663
341704232,False,normal,30000000,758.4951614448685,786.8592504808263
341704236,False,normal,30000000,760.5304206189578,786.2465347380423
341704291,False,normal,30000000,762.1126760563577,785.8383377388819
341704319,False,normal,30000000,761.0796205806512,778.9026308674618
341704490,False,normal,30000000,762.4693740675677,783.9777774976058
341704512,False,normal,30000000,761.9352304302158,780.7354550051649
341704551,False,normal,30000000,765.5973938872041,785.4130508172823
341704572,False,normal,30000000,767.714285714274,784.7039591186466
341704773,False,normal,30000000,766.9542972118271,783.2247002609463
341704856,False,normal,30000000,768.6452045607264,784.0635072723152
341704949,False,normal,30000000,768.4809811248467,779.2038057295927
341705120,False,normal,30000000,769.3147456165941,776.0718673261641
341705122,False,normal,30000000,772.0743508671108,778.2277190136454
341705137,False,normal,30000000,777.1137299990609,776.4713792827868
341705142,False,normal,30000000,777.9802625275887,777.2533132736824
341705157,False,normal,30000000,775.7575931781773,777.7968288388208
341705159,False,normal,30000000,773.3793235604137,778.1929788435048
341705163,False,normal,30000000,780.3568075117213,776.2494904541378
341705195,False,normal,30000000,788.0408163265686,771.7786546868999
341705202,False,normal,30000000,784.2436934532554,775.3463661001445
341705204,False,normal,30000000,793.8896234549974,765.9666802545275
341706982,False,normal,30000000,789.6792181661259,757.1317506944357
341706996,False,normal,30000000,790.8103861262928,756.4730882750417
341707038,False,normal,30000000,795.4059595669399,755.061908944314
341707069,False,normal,30000000,794.8009964549316,756.596920171845
341707172,False,normal,30000000,799.1081728466113,758.4583209011028
341707174,False,normal,30000000,797.7794385359799,762.9185104871825
341707235,False,normal,30000000,799.4548241831819,762.0217098046971
341707248,False,normal,30000000,778.1201494682267,727.8267362030276
341707268,False,normal,30000000,776.8510108269056,730.1621721571526
341707279,False,normal,30000000,778.5470920762618,731.7932791778793
341707286,False,normal,30000000,774.6818051164284,729.6349060264365
341707336,False,normal,30000000,778.8209255533422,729.47913558611
341707610,False,normal,30000000,780.352974992835,735.1092844505231
341707782,False,normal,30000000,771.7855705662738,754.1155194705941
341707843,False,normal,30000000,768.9029414583051,754.8767214244357
341707904,False,normal,30000000,793.2145252467487,717.1699088490662
341707931,False,normal,30000000,795.5171026157277,712.8399949010413
341707975,False,normal,30000000,793.8716106160936,713.3165515898501
341708012,False,normal,30000000,796.9127143815447,711.9370306399799
341708020,False,normal,30000000,794.7331608699903,711.5739398294623
341711909,True,market,4,795.504263677308,711.0189375951588
341711928,False,normal,30000000,790.1186164606839,705.9535966582098
341711945,False,normal,30000000,797.5468046373819,695.2925668643026
341712007,False,normal,30000000,794.7099741304935,701.6290058007538
341712036,False,normal,30000000,796.0517390054522,697.3198238897332
341712092,False,normal,30000000,791.2706716489123,677.6812617405468
341712208,False,normal,30000000,772.9862987448495,661.338252989676
341712216,False,normal,30000000,780.0503976238772,668.973526029207
341730299,False,normal,30000000,710.7308613586276,682.2955407909687
341730416,False,normal,30000000,740.2837980262306,713.0066916851914
341730477,False,normal,30000000,736.6132030276765,714.0542198800401
341733481,False,normal,30000000,716.8000383252025,682.1389298626651
341733744,False,normal,30000000,718.595956692541,681.4900731364518
341733745,False,normal,30000000,719.4741784037436,681.155278754833
341733811,False,normal,30000000,720.3048768803442,680.8400957595755
341733840,False,normal,30000000,728.5725783270782,689.894112521729
341734586,False,normal,30000000,715.3036313116748,654.3801331052773
341734592,False,normal,30000000,713.4950656319058,652.8655737521146
341734596,False,normal,30000000,714.8351058733425,652.6854291601596
341978288,False,normal,30000000,678.6300661109626,829.8748653468152
341978289,False,normal,30000000,678.1199578423057,820.7939529690717
341978290,False,normal,30000000,696.8178595381796,820.3703470234661
341978291,False,normal,30000000,679.8051164127804,818.8451414891257
341978292,False,normal,30000000,680.662259269905,819.4009842114262
341978293,False,normal,30000000,699.6002682763236,821.5439484164241
341978294,False,normal,30000000,698.5723867011827,821.1108169402935
341978295,False,normal,30000000,676.7486825716486,824.3719103311239
341978296,False,normal,30000000,687.8206381144255,816.2337453125156
341978297,False,normal,30000000,690.3753952285206,809.8701305978084
341978298,True,market,4,698.9583213566975,818.1901211843362
341978299,False,normal,30000000,698.8914439015391,817.0551822387895
341978300,False,normal,30000000,700.6904282839703,816.5755437607077
341978301,False,normal,30000000,705.990993580543,822.8214901571579
341978302,False,normal,30000000,719.1150713806499,817.7356973458504
341978303,False,normal,30000000,725.8474657468636,803.9791502946496
341978304,True,hospital,4,723.9781546421485,805.7113960365253
341978305,False,normal,30000000,719.9555427804686,806.9469133778996
341978306,False,normal,30000000,720.3769282360684,806.2924533984118
341978307,False,normal,30000000,721.5061799367785,805.1799274658832
341978308,False,normal,30000000,723.5639232218919,803.8312711026578
341978309,False,normal,30000000,724.7860496311762,802.9702845471918
341978310,False,normal,30000000,724.9966465459406,800.7911793587149
341978311,False,normal,30000000,725.7209926224222,799.710311807024
341978476,False,normal,30000000,720.0137970681535,786.6600548278115
341978477,False,normal,30000000,718.0770336303942,785.5845103667095
341978478,False,normal,30000000,717.7591261857281,783.3000640171579
341978479,False,normal,30000000,719.5745903995303,788.2239228095629
341978480,False,normal,30000000,726.4951614448596,780.7189254080768
341978481,True,market,3,726.6957938104711,782.3951386174564
341978482,False,normal,30000000,735.8384593274075,778.1461916788777
341978483,False,normal,30000000,730.9102232442181,783.3278001207352
341978484,False,normal,30000000,731.0131263773474,782.5946144331268
341978485,False,normal,30000000,726.5327201303361,779.464917330994
341978486,False,normal,30000000,739.900737759928,783.2395488820598
341978487,False,normal,30000000,737.3415732490608,792.5779307465707
341978630,False,normal,30000000,736.4121874101685,789.8687578007604
341978632,False,normal,30000000,741.865286959837,788.2950841258283
341978634,False,normal,30000000,742.1272396282259,787.6215730853207
341978636,False,normal,30000000,743.8497652582423,788.4360059450312
341978638,False,normal,30000000,745.1146881287534,778.9387718509211
341978639,False,normal,30000000,752.6476956980102,775.9393503868334
341978641,False,normal,30000000,753.654881670997,775.8491380095179
341978643,False,normal,30000000,753.335632844733,774.6545244168504
341978645,False,normal,30000000,753.7784804062806,773.6977689246185
341978646,False,normal,30000000,757.8062661684988,773.5008145729195
341978648,False,normal,30000000,763.0267318195149,771.8024685132071
341978650,False,normal,30000000,763.8831081728732,771.8408507979526
341978652,False,normal,30000000,769.7370892018678,782.7086406367393
341978654,False,normal,30000000,769.3643767366423,781.3022240712692
341978656,False,normal,30000000,763.7370892018592,786.6942346726406
341978658,False,normal,30000000,775.0376544984676,769.9601188449793
341978662,False,normal,30000000,776.2594615310942,769.5611672136781
341979886,False,normal,30000000,798.3945578231577,763.5838968104641
341979890,False,normal,30000000,812.25102998947,778.2369643815144
341979892,False,normal,30000000,811.1591453483013,776.078311067386
341979895,False,normal,30000000,816.0762671265659,772.1224142737123
341979897,False,normal,30000000,820.1793618855903,774.3561511813765
341979899,False,normal,30000000,808.9866819967696,775.8183201166574
341979902,False,normal,30000000,829.7068123023786,782.7352560896637
341979904,True,hospital,3,848.9542972118427,797.8833710852512
341979906,False,normal,30000000,844.3713710836531,795.6826933717631
341979909,False,normal,30000000,843.1579955926742,794.1193857153332
341979911,False,normal,30000000,842.9401168918164,796.0166472653946
341979913,False,normal,30000000,818.9245951901672,793.1211661490531
341979915,False,normal,30000000,816.3435853214553,793.9305560808505
341979917,False,normal,30000000,823.8767845166198,800.3384364962234
341979920,False,normal,30000000,824.9102232442505,799.4195029634051
341979922,False,normal,30000000,820.9247868161503,802.1368006264414
341979924,False,normal,30000000,832.4049056242372,809.760026671486
341979926,False,normal,30000000,834.4543451183715,807.8078532395814
341979928,False,normal,30000000,830.8356488134997,809.0497676284017
341979931,False,normal,30000000,819.7087285618666,802.5082963168409
341979933,False,normal,30000000,822.479448117281,808.9604424328494
341979935,False,normal,30000000,822.1722717256162,810.0830542212641
341979937,False,normal,30000000,829.4237807799115,812.8121187161012
341979939,False,normal,30000000,822.8770719555253,807.6520827992449
341979942,False,normal,30000000,828.5315703746259,812.5907902127835
341979944,False,normal,30000000,830.4646929194339,810.5909891282747
341979946,False,normal,30000000,822.778576219195,811.3964567827917
341979948,False,normal,30000000,826.8213088052247,797.3412563334214
341979951,False,normal,30000000,801.1947877742435,798.8591776385229
341979953,False,normal,30000000,782.2552457602924,807.9440122935168
341979955,False,normal,30000000,786.3062182619531,809.9639850897183
341979958,False,normal,30000000,777.814314458187,812.5865877728577
341979960,False,normal,30000000,776.8793714668866,812.3333207259867
341979962,False,normal,30000000,777.6974226310292,807.839511620429
341979965,True,market,3,779.5284085465559,808.1432079465117
341979970,False,normal,30000000,787.4295295583586,809.4288744044618
341979972,False,normal,30000000,786.7283702213465,808.3183096105436
341979975,False,normal,30000000,787.5464213854891,808.0658830516898
341979977,False,normal,30000000,779.237137108349,805.5864434890792
341979979,False,normal,30000000,778.3801858771862,805.8385898852772
341979981,False,normal,30000000,773.9476861167286,807.8327877165215
341980996,False,normal,30000000,793.243269138681,821.3850961868342
341980997,False,normal,30000000,790.757114113266,823.0960495663645
341980998,False,normal,30000000,785.9105106831657,828.8127686934886
341981000,False,normal,30000000,800.879371466893,823.8474458270255
341981001,False,normal,30000000,804.9640701350896,837.0758862595528
341981002,False,normal,30000000,787.0290313308205,833.2911688526208
341981003,False,normal,30000000,777.9015042637116,836.6545216152332
341981004,False,normal,30000000,774.7720609370456,835.180305685446
341981005,False,normal,30000000,776.6475040721093,814.6407404138783
341981006,False,normal,30000000,791.437961099912,812.8950468641876
341981007,False,normal,30000000,791.3114879754979,820.7536095456762
341981008,False,normal,30000000,780.5200728178454,799.9700225950969
341981009,False,normal,30000000,753.7790552841393,797.1316946618847
341981010,True,market,4,747.287917984106,802.9016446949075
341981011,False,normal,30000000,739.5621347130536,810.8462173137457
341981012,False,normal,30000000,741.3752994155568,807.0362852671979
341981013,False,normal,30000000,740.493820063218,806.0697240817753
341981014,False,normal,30000000,753.7376640796949,803.2078624849516
341981015,False,normal,30000000,753.1361502347576,804.4573879594327
341981016,False,normal,30000000,752.5258215962488,805.6887028608611
341981017,False,normal,30000000,751.915492957767,807.0951194263214
341981018,False,normal,30000000,754.538852160597,802.1827473030714
341981019,False,normal,30000000,755.8522563955474,806.3137457607672
341981020,False,normal,30000000,749.1729424163984,816.8338537354618
341981021,False,normal,30000000,745.9563731595968,825.8588269682563
341981022,False,normal,30000000,751.13998275365,822.2236230355177
341981023,False,normal,30000000,749.712944332678,821.619872497957
341981024,False,normal,30000000,750.0521222573841,820.1694703944968
341981025,False,normal,30000000,740.6089872568539,817.9093981965837
341981026,False,normal,30000000,739.6305451758265,818.1719106112938
341981027,False,normal,30000000,752.4646929194604,831.2196461265148
341981028,False,normal,30000000,753.3465555235872,830.0325969257619
341981029,False,normal,30000000,745.4523330458994,843.8151991045858
341981030,False,normal,30000000,743.1836734693911,840.5891260465714
341981031,False,normal,30000000,749.4009772923714,841.2382629354506
341984976,False,normal,30000000,753.9191338507393,847.4262156607945
341984977,False,normal,30000000,740.1362460477113,853.9243084534628
341984979,True,market,6,731.7549104149014,861.5410907572756
341984981,True,market,4,777.985819680024,875.4587313394017
341984983,False,normal,30000000,780.3188655744295,874.0758484375826
341984985,False,normal,30000000,783.2432691386578,876.4390204952749
341984988,False,normal,30000000,781.1888473699197,863.2324327504444
341984990,False,normal,30000000,784.4968860783905,875.5668741270938
341984992,False,normal,30000000,787.0656318865415,868.8040276184096
341984994,False,normal,30000000,765.5471878892699,899.1873881975669
341984996,False,normal,30000000,774.9983711794692,896.0604927220517
341984998,False,normal,30000000,774.7607550062131,895.0056802979738
341985000,False,normal,30000000,815.5190188751762,894.4983057162847
341985001,False,normal,30000000,818.4844303918701,892.5965615636217
341985002,False,normal,30000000,775.8139312062965,840.9600614116296
341985003,False,normal,30000000,781.4849094567411,853.6256550553132
341985004,False,normal,30000000,794.4175529366778,857.665040322395
341985005,False,normal,30000000,798.5501580914279,853.37911191235
341985008,False,normal,30000000,796.1002203698644,858.6596177740606
341985010,False,normal,30000000,792.126089872624,855.6055645907852
