,age,education,familyId,homeId,homeX,homeY,infected,infectionTime,schoolId,sex,type,workplaceId
2979,13,10,827,352,265.1249442467245,208.45003875682988,False,0,0,Male,student,0
2980,6,11,828,30,345.2479421883039,499.51738320906827,False,0,0,Female,working,0
2981,35,16,828,30,345.2479421883039,499.51738320906827,False,0,0,Male,working,0
2982,6,3,828,30,345.2479421883039,499.51738320906827,False,0,0,Female,student,0
2983,35,0,829,383,93.42056482423267,236.62168181285526,False,0,0,Male,working,0
2984,33,0,829,383,93.42056482423267,236.62168181285526,False,0,0,Female,working,0
2985,14,14,830,208,865.0567014597082,181.9687279746579,False,0,0,Female,working,0
2986,50,14,830,208,865.0567014597082,181.9687279746579,False,0,0,Male,working,0
2987,14,11,830,208,865.0567014597082,181.9687279746579,False,0,0,Female,student,0
2988,32,0,831,439,872.5633244492481,335.996639641482,False,0,0,Male,working,0
2989,30,0,831,439,872.5633244492481,335.996639641482,False,0,0,Female,working,0
2990,12,7,832,74,214.00741596095295,199.05367092790195,False,0,0,Female,working,0
2991,47,16,832,74,214.00741596095295,199.05367092790195,False,0,0,Male,working,0
2992,12,9,832,74,214.00741596095295,199.05367092790195,False,0,0,Male,student,0
2993,10,7,832,74,214.00741596095295,199.05367092790195,False,0,0,Female,student,0
2994,11,8,832,74,214.00741596095295,199.05367092790195,False,0,0,Female,student,0
2995,46,0,833,178,535.1940660493067,24.415328859807683,False,0,0,Male,working,0
2996,44,0,833,178,535.1940660493067,24.415328859807683,False,0,0,Female,working,0
2997,16,11,834,446,430.9002039993561,560.4951777720519,False,0,0,Female,working,0
2998,39,15,834,446,430.9002039993561,560.4951777720519,False,0,0,Male,working,0
2999,16,13,834,446,430.9002039993561,560.4951777720519,False,0,0,Male,student,0
3000,16,13,834,446,430.9002039993561,560.4951777720519,False,0,0,Male,student,0
3001,16,10,835,327,940.1414256728334,695.4312724197948,False,0,0,Female,working,0
3002,38,12,835,327,940.1414256728334,695.4312724197948,False,0,0,Male,working,0
3003,16,13,835,327,940.1414256728334,695.4312724197948,False,0,0,Female,student,0
3004,12,9,835,327,940.1414256728334,695.4312724197948,False,0,0,Female,student,0
3005,46,0,836,166,121.41305516682476,840.1982149089865,False,0,0,Male,working,0
3006,44,0,836,166,121.41305516682476,840.1982149089865,False,0,0,Female,working,0
3007,7,8,837,456,156.0562211789157,175.87678970057786,False,0,0,Female,working,0
3008,38,11,837,456,156.0562211789157,175.87678970057786,False,0,0,Male,working,0
3009,7,4,837,456,156.0562211789157,175.87678970057786,False,0,0,Male,student,0
3010,10,14,838,396,879.2788711275848,698.1596947014406,False,0,0,Female,working,0
3011,35,15,838,396,879.2788711275848,698.1596947014406,False,0,0,Male,working,0
3012,10,7,838,396,879.2788711275848,698.1596947014406,False,0,0,Female,student,0
3013,8,5,838,396,879.2788711275848,698.1596947014406,False,0,0,Male,student,0
3014,10,11,839,489,188.94459658110983,706.9204437536288,False,0,0,Female,working,0
3015,45,16,839,489,188.94459658110983,706.9204437536288,False,0,0,Male,working,0
3016,10,7,839,489,188.94459658110983,706.9204437536288,False,0,0,Male,student,0
3017,11,8,839,489,188.94459658110983,706.9204437536288,False,0,0,Female,student,0
3018,11,8,839,489,188.94459658110983,706.9204437536288,False,0,0,Male,student,0
3019,10,10,840,238,8.688721872786132,756.2552381829821,False,0,0,Female,working,0
3020,42,15,840,238,8.688721872786132,756.2552381829821,False,0,0,Male,working,0
3021,10,7,840,238,8.688721872786132,756.2552381829821,False,0,0,Male,student,0
3022,7,7,841,231,690.4458941238095,906.990700541954,False,0,0,Female,working,0
3023,34,15,841,231,690.4458941238095,906.990700541954,False,0,0,Male,working,0
3024,7,4,841,231,690.4458941238095,906.990700541954,False,0,0,Female,student,0
3025,9,6,841,231,690.4458941238095,906.990700541954,False,0,0,Male,student,0
3026,16,12,842,12,205.99959110811884,631.7223396283399,False,0,0,Female,working,0
3027,46,13,842,12,205.99959110811884,631.7223396283399,False,0,0,Male,working,0
3028,16,13,842,12,205.99959110811884,631.7223396283399,False,0,0,Female,student,0
3029,16,11,843,384,734.9790121195045,562.2733496932424,False,0,0,Female,working,0
3030,30,13,843,384,734.9790121195045,562.2733496932424,False,0,0,Male,working,0
3031,16,13,843,384,734.9790121195045,562.2733496932424,False,0,0,Male,student,0
3032,16,13,843,384,734.9790121195045,562.2733496932424,False,0,0,Female,student,0
3033,11,9,844,46,815.8658387727626,755.0718799332767,False,0,0,Female,working,0
3034,50,14,844,46,815.8658387727626,755.0718799332767,False,0,0,Male,working,0
3035,11,8,844,46,815.8658387727626,755.0718799332767,False,0,0,Male,student,0
3036,10,8,845,340,465.39746264484984,624.7372684304851,False,0,0,Female,working,0
3037,44,12,845,340,465.39746264484984,624.7372684304851,False,0,0,Male,working,0
3038,10,7,845,340,465.39746264484984,624.7372684304851,False,0,0,Female,student,0
3039,8,13,846,251,346.66771997147936,875.6492897145389,False,0,0,Female,working,0
3040,39,16,846,251,346.66771997147936,875.6492897145389,False,0,0,Male,working,0
3041,8,5,846,251,346.66771997147936,875.6492897145389,False,0,0,Male,student,0
3042,9,6,846,251,346.66771997147936,875.6492897145389,False,0,0,Male,student,0
3043,7,7,847,208,856.5678970078169,151.8815219193015,False,0,0,Female,working,0
3044,38,12,847,208,856.5678970078169,151.8815219193015,False,0,0,Male,working,0
3045,7,4,847,208,856.5678970078169,151.8815219193015,False,0,0,Male,student,0
3046,16,10,848,259,903.5387554525172,179.4656813550134,False,0,0,Female,working,0
3047,38,16,848,259,903.5387554525172,179.4656813550134,False,0,0,Male,working,0
3048,16,13,848,259,903.5387554525172,179.4656813550134,False,0,0,Female,student,0
3049,15,12,848,259,903.5387554525172,179.4656813550134,False,0,0,Female,student,0
3050,15,14,849,376,185.81625633595866,545.574257437966,False,0,0,Female,working,0
3051,31,16,849,376,185.81625633595866,545.574257437966,False,0,0,Male,working,0
3052,15,12,849,376,185.81625633595866,545.574257437966,False,0,0,Female,student,0
3053,7,4,849,376,185.81625633595866,545.574257437966,False,0,0,Male,student,0
3054,15,12,850,280,963.7493872529948,971.1385307031773,False,0,0,Female,working,0
3055,47,15,850,280,963.7493872529948,971.1385307031773,False,0,0,Male,working,0
3056,15,12,850,280,963.7493872529948,971.1385307031773,False,0,0,Female,student,0
3057,15,8,851,11,553.4578796020041,576.1501496124926,False,0,0,Female,working,0
3058,48,16,851,11,553.4578796020041,576.1501496124926,False,0,0,Male,working,0
3059,15,12,851,11,553.4578796020041,576.1501496124926,False,0,0,Male,student,0
3060,11,12,852,17,274.9246124692786,49.49831544815775,False,0,0,Female,working,0
3061,46,13,852,17,274.9246124692786,49.49831544815775,False,0,0,Male,working,0
3062,11,8,852,17,274.9246124692786,49.49831544815775,False,0,0,Female,student,0
3063,15,12,852,17,274.9246124692786,49.49831544815775,False,0,0,Male,student,0
3064,6,3,852,17,274.9246124692786,49.49831544815775,False,0,0,Female,student,0
3065,7,13,853,31,311.86405632027936,370.8245298097252,False,0,0,Female,working,0
3066,37,15,853,31,311.86405632027936,370.8245298097252,False,0,0,Male,working,0
3067,7,4,853,31,311.86405632027936,370.8245298097252,False,0,0,Male,student,0
3068,10,7,853,31,311.86405632027936,370.8245298097252,False,0,0,Female,student,0
3069,10,7,853,31,311.86405632027936,370.8245298097252,False,0,0,Female,student,0
3070,7,15,854,314,255.55978146356583,751.9728865091803,False,0,0,Female,working,0
3071,31,10,854,314,255.55978146356583,751.9728865091803,False,0,0,Male,working,0
3072,7,4,854,314,255.55978146356583,751.9728865091803,False,0,0,Male,student,0
3073,10,7,854,314,255.55978146356583,751.9728865091803,False,0,0,Female,student,0
3074,13,13,855,419,381.83936320142055,988.4575062923487,False,0,0,Female,working,0
3075,34,10,855,419,381.83936320142055,988.4575062923487,False,0,0,Male,working,0
3076,13,10,855,419,381.83936320142055,988.4575062923487,False,0,0,Male,student,0
3077,7,4,855,419,381.83936320142055,988.4575062923487,False,0,0,Female,student,0
3078,10,7,855,419,381.83936320142055,988.4575062923487,False,0,0,Female,student,0
3079,12,7,856,285,535.7600551029282,119.59954936055517,False,0,0,Female,working,0
3080,38,10,856,285,535.7600551029282,119.59954936055517,False,0,0,Male,working,0
3081,12,9,856,285,535.7600551029282,119.59954936055517,False,0,0,Male,student,0
3082,8,11,857,184,935.001964143335,96.77485442849299,False,0,0,Female,working,0
3083,49,16,857,184,935.001964143335,96.77485442849299,False,0,0,Male,working,0
3084,8,5,857,184,935.001964143335,96.77485442849299,False,0,0,Female,student,0
3085,14,11,857,184,935.001964143335,96.77485442849299,False,0,0,Female,student,0
3086,7,4,857,184,935.001964143335,96.77485442849299,False,0,0,Male,student,0
3087,9,11,858,443,609.2068380484995,156.09183378791192,False,0,0,Female,working,0
3088,30,15,858,443,609.2068380484995,156.09183378791192,False,0,0,Male,working,0
3089,9,6,858,443,609.2068380484995,156.09183378791192,False,0,0,Male,student,0
3090,14,11,858,443,609.2068380484995,156.09183378791192,False,0,0,Male,student,0
3091,6,3,858,443,609.2068380484995,156.09183378791192,False,0,0,Female,student,0
3092,15,12,859,22,941.9652218830989,199.70853407474155,False,0,0,Female,working,0
3093,45,13,859,22,941.9652218830989,199.70853407474155,False,0,0,Male,working,0
3094,15,12,859,22,941.9652218830989,199.70853407474155,False,0,0,Male,student,0
3095,5,2,859,22,941.9652218830989,199.70853407474155,False,0,0,Male,student,0
3096,10,7,859,22,941.9652218830989,199.70853407474155,False,0,0,Female,student,0
3097,6,11,860,124,364.39525440354026,334.749471864248,False,0,0,Female,working,0
3098,40,13,860,124,364.39525440354026,334.749471864248,False,0,0,Male,working,0
3099,6,3,860,124,364.39525440354026,334.749471864248,False,0,0,Male,student,0
3100,7,4,860,124,364.39525440354026,334.749471864248,False,0,0,Male,student,0
3101,12,9,860,124,364.39525440354026,334.749471864248,False,0,0,Female,student,0
3102,6,8,861,276,937.8671080685807,374.49821759701274,False,0,0,Female,working,0
3103,43,11,861,276,937.8671080685807,374.49821759701274,False,0,0,Male,working,0
3104,6,3,861,276,937.8671080685807,374.49821759701274,False,0,0,Female,student,0
3105,8,5,861,276,937.8671080685807,374.49821759701274,False,0,0,Female,student,0
3106,9,10,862,249,101.00623207693648,963.6080130581006,False,0,0,Female,working,0
3107,35,15,862,249,101.00623207693648,963.6080130581006,False,0,0,Male,working,0
3108,9,6,862,249,101.00623207693648,963.6080130581006,False,0,0,Female,student,0
3109,8,9,863,267,369.68728911859006,97.70155225533284,False,0,0,Female,working,0
3110,41,12,863,267,369.68728911859006,97.70155225533284,False,0,0,Male,working,0
3111,8,5,863,267,369.68728911859006,97.70155225533284,False,0,0,Male,student,0
3112,50,0,864,128,604.9244338197582,974.4088272384571,False,0,0,Male,working,0
3113,48,0,864,128,604.9244338197582,974.4088272384571,False,0,0,Female,working,0
3114,15,11,865,444,428.6105131936452,115.81085528174151,False,0,0,Female,working,0
3115,43,16,865,444,428.6105131936452,115.81085528174151,False,0,0,Male,working,0
3116,15,12,865,444,428.6105131936452,115.81085528174151,False,0,0,Male,student,0
3117,49,0,866,362,867.6127769692737,375.4337096279703,False,0,0,Male,working,0
3118,47,0,866,362,867.6127769692737,375.4337096279703,False,0,0,Female,working,0
3119,12,7,867,164,869.6487561605971,664.2487521549899,False,0,0,Female,working,0
3120,48,14,867,164,869.6487561605971,664.2487521549899,False,0,0,Male,working,0
3121,12,9,867,164,869.6487561605971,664.2487521549899,False,0,0,Male,student,0
3122,11,8,867,164,869.6487561605971,664.2487521549899,False,0,0,Female,student,0
3123,13,10,868,129,956.1964797978285,285.6555581014132,False,0,0,Female,working,0
3124,37,16,868,129,956.1964797978285,285.6555581014132,False,0,0,Male,working,0
3125,13,10,868,129,956.1964797978285,285.6555581014132,False,0,0,Female,student,0
3126,5,2,868,129,956.1964797978285,285.6555581014132,False,0,0,Male,student,0
3127,33,0,869,124,360.2162925923578,329.97321710408846,False,0,0,Male,working,0
3128,31,0,869,124,360.2162925923578,329.97321710408846,False,0,0,Female,working,0
3129,11,15,870,181,807.5427013302267,381.19787078615354,False,0,0,Female,working,0
3130,38,16,870,181,807.5427013302267,381.19787078615354,False,0,0,Male,working,0
3131,11,8,870,181,807.5427013302267,381.19787078615354,False,0,0,Male,student,0
3132,8,5,870,181,807.5427013302267,381.19787078615354,False,0,0,Male,student,0
3133,6,3,870,181,807.5427013302267,381.19787078615354,False,0,0,Female,student,0
3134,9,15,871,396,859.801504938008,707.182612333158,False,0,0,Female,working,0
3135,45,15,871,396,859.801504938008,707.182612333158,False,0,0,Male,working,0
3136,9,6,871,396,859.801504938008,707.182612333158,False,0,0,Male,student,0
3137,11,8,871,396,859.801504938008,707.182612333158,False,0,0,Male,student,0
3138,32,0,872,328,119.71671855385924,537.743843919728,False,0,0,Male,working,0
3139,30,0,872,328,119.71671855385924,537.743843919728,False,0,0,Female,working,0
3140,7,9,873,3,564.2242441172511,237.13290172688517,False,0,0,Female,working,0
3141,43,10,873,3,564.2242441172511,237.13290172688517,False,0,0,Male,working,0
3142,7,4,873,3,564.2242441172511,237.13290172688517,False,0,0,Male,student,0
3143,13,10,873,3,564.2242441172511,237.13290172688517,False,0,0,Male,student,0
3144,44,0,874,394,423.24708339613215,891.0270686844981,False,0,0,Male,working,0
3145,42,0,874,394,423.24708339613215,891.0270686844981,False,0,0,Female,working,0
3146,16,10,875,3,581.1630529056995,257.94903338139386,False,0,0,Female,working,0
3147,48,12,875,3,581.1630529056995,257.94903338139386,False,0,0,Male,working,0
3148,16,13,875,3,581.1630529056995,257.94903338139386,False,0,0,Male,student,0
3149,43,0,876,141,389.16223624425703,269.8609731777837,False,0,0,Male,working,0
3150,41,0,876,141,389.16223624425703,269.8609731777837,False,0,0,Female,working,0
3151,10,7,877,112,414.89098075899324,34.89144165621472,False,0,0,Female,working,0
3152,36,15,877,112,414.89098075899324,34.89144165621472,False,0,0,Male,working,0
3153,10,7,877,112,414.89098075899324,34.89144165621472,False,0,0,Female,student,0
3154,11,8,877,112,414.89098075899324,34.89144165621472,False,0,0,Female,student,0
3155,6,7,878,400,79.54189981295556,234.46757598773905,False,0,0,Female,working,0
3156,34,14,878,400,79.54189981295556,234.46757598773905,False,0,0,Male,working,0
3157,6,3,878,400,79.54189981295556,234.46757598773905,False,0,0,Female,student,0
3158,8,5,878,400,79.54189981295556,234.46757598773905,False,0,0,Female,student,0
3159,32,0,879,386,820.5827045940698,260.9163448277295,False,0,0,Male,working,0
3160,30,0,879,386,820.5827045940698,260.9163448277295,False,0,0,Female,working,0
3161,8,15,880,208,867.9335122021661,145.67449989300064,False,0,0,Female,working,0
3162,41,14,880,208,867.9335122021661,145.67449989300064,False,0,0,Male,working,0
3163,8,5,880,208,867.9335122021661,145.67449989300064,False,0,0,Male,student,0
3164,7,4,880,208,867.9335122021661,145.67449989300064,False,0,0,Male,student,0
3165,8,5,880,208,867.9335122021661,145.67449989300064,False,0,0,Female,student,0
3166,14,8,881,105,168.4733681888656,915.3668343617263,False,0,0,Female,working,0
3167,46,15,881,105,168.4733681888656,915.3668343617263,False,0,0,Male,working,0
3168,14,11,881,105,168.4733681888656,915.3668343617263,False,0,0,Female,student,0
3169,12,13,882,158,742.7912406893857,192.02705498170658,False,0,0,Female,working,0
3170,41,10,882,158,742.7912406893857,192.02705498170658,False,0,0,Male,working,0
3171,12,9,882,158,742.7912406893857,192.02705498170658,False,0,0,Male,student,0
3172,9,6,882,158,742.7912406893857,192.02705498170658,False,0,0,Male,student,0
3173,14,11,882,158,742.7912406893857,192.02705498170658,False,0,0,Male,student,0
3174,16,15,883,221,85.72064812459124,503.9247290816835,False,0,0,Female,working,0
3175,47,16,883,221,85.72064812459124,503.9247290816835,False,0,0,Male,working,0
3176,16,13,883,221,85.72064812459124,503.9247290816835,False,0,0,Female,student,0
3177,9,6,883,221,85.72064812459124,503.9247290816835,False,0,0,Female,student,0
3178,14,11,883,221,85.72064812459124,503.9247290816835,False,0,0,Male,student,0
3179,33,0,884,347,869.2761035481535,288.9071159009989,False,0,0,Male,working,0
3180,31,0,884,347,869.2761035481535,288.9071159009989,False,0,0,Female,working,0
3181,13,9,885,271,516.9366071442511,371.34476052574985,False,0,0,Female,working,0
3182,42,16,885,271,516.9366071442511,371.34476052574985,False,0,0,Male,working,0
3183,13,10,885,271,516.9366071442511,371.34476052574985,False,0,0,Male,student,0
3184,13,10,885,271,516.9366071442511,371.34476052574985,False,0,0,Male,student,0
3185,6,3,885,271,516.9366071442511,371.34476052574985,False,0,0,Male,student,0
3186,13,11,886,497,477.5128254334827,180.51594745038278,False,0,0,Female,working,0
3187,41,13,886,497,477.5128254334827,180.51594745038278,False,0,0,Male,working,0
3188,13,10,886,497,477.5128254334827,180.51594745038278,False,0,0,Male,student,0
3189,8,5,886,497,477.5128254334827,180.51594745038278,False,0,0,Female,student,0
3190,9,6,886,497,477.5128254334827,180.51594745038278,False,0,0,Male,student,0
3191,6,8,887,324,516.1635193598289,942.5906587953482,False,0,0,Female,working,0
3192,32,10,887,324,516.1635193598289,942.5906587953482,False,0,0,Male,working,0
3193,6,3,887,324,516.1635193598289,942.5906587953482,False,0,0,Male,student,0
3194,9,6,887,324,516.1635193598289,942.5906587953482,False,0,0,Male,student,0
3195,6,9,888,444,401.00974681481347,78.12957908925267,False,0,0,Female,working,0
3196,41,10,888,444,401.00974681481347,78.12957908925267,False,0,0,Male,working,0
3197,6,3,888,444,401.00974681481347,78.12957908925267,False,0,0,Female,student,0
3198,5,2,888,444,401.00974681481347,78.12957908925267,False,0,0,Female,student,0
3199,15,12,888,444,401.00974681481347,78.12957908925267,False,0,0,Male,student,0
3200,15,14,889,171,614.4780883004997,466.28819041290706,False,0,0,Female,working,0
3201,47,13,889,171,614.4780883004997,466.28819041290706,False,0,0,Male,working,0
3202,15,12,889,171,614.4780883004997,466.28819041290706,False,0,0,Female,student,0
3203,5,11,890,439,854.2630749459674,337.5756862623153,False,0,0,Female,working,0
3204,41,10,890,439,854.2630749459674,337.5756862623153,False,0,0,Male,working,0
3205,5,2,890,439,854.2630749459674,337.5756862623153,False,0,0,Male,student,0
3206,48,0,891,373,614.8959388778758,745.87677114431,False,0,0,Male,working,0
3207,46,0,891,373,614.8959388778758,745.87677114431,False,0,0,Female,working,0
3208,15,7,892,6,10.67754038424129,827.8493229466344,False,0,0,Female,working,0
3209,50,14,892,6,10.67754038424129,827.8493229466344,False,0,0,Male,working,0
3210,15,12,892,6,10.67754038424129,827.8493229466344,False,0,0,Male,student,0
3211,9,9,893,29,632.6184995883641,101.8751501849604,False,0,0,Female,working,0
3212,45,14,893,29,632.6184995883641,101.8751501849604,False,0,0,Male,working,0
3213,9,6,893,29,632.6184995883641,101.8751501849604,False,0,0,Female,student,0
3214,10,14,894,470,353.95673691631447,83.54320150796246,False,0,0,Female,working,0
3215,35,14,894,470,353.95673691631447,83.54320150796246,False,0,0,Male,working,0
3216,10,7,894,470,353.95673691631447,83.54320150796246,False,0,0,Male,student,0
3217,7,4,894,470,353.95673691631447,83.54320150796246,False,0,0,Female,student,0
3218,15,9,895,362,874.4241819461056,379.2045974420419,False,0,0,Female,working,0
3219,35,15,895,362,874.4241819461056,379.2045974420419,False,0,0,Male,working,0
3220,15,12,895,362,874.4241819461056,379.2045974420419,False,0,0,Male,student,0
3221,7,4,895,362,874.4241819461056,379.2045974420419,False,0,0,Male,student,0
3222,6,15,896,336,719.1051185797304,810.491757059221,False,0,0,Female,working,0
3223,33,15,896,336,719.1051185797304,810.491757059221,False,0,0,Male,working,0
3224,6,3,896,336,719.1051185797304,810.491757059221,False,0,0,Male,student,0
3225,10,14,897,41,940.0944286610245,979.8696404305263,False,0,0,Female,working,0
3226,36,10,897,41,940.0944286610245,979.8696404305263,False,0,0,Male,working,0
3227,10,7,897,41,940.0944286610245,979.8696404305263,False,0,0,Female,student,0
3228,15,12,897,41,940.0944286610245,979.8696404305263,False,0,0,Female,student,0
3229,9,14,898,349,265.22497394161405,982.5277549390934,False,0,0,Female,working,0
3230,42,11,898,349,265.22497394161405,982.5277549390934,False,0,0,Male,working,0
3231,9,6,898,349,265.22497394161405,982.5277549390934,False,0,0,Male,student,0
3232,15,12,898,349,265.22497394161405,982.5277549390934,False,0,0,Female,student,0
3233,12,14,899,200,378.96642067757523,296.5948820265053,False,0,0,Female,working,0
3234,49,14,899,200,378.96642067757523,296.5948820265053,False,0,0,Male,working,0
3235,12,9,899,200,378.96642067757523,296.5948820265053,False,0,0,Male,student,0
3236,9,6,899,200,378.96642067757523,296.5948820265053,False,0,0,Male,student,0
3237,5,12,900,231,684.2705205022895,898.090312444608,False,0,0,Female,working,0
3238,43,15,900,231,684.2705205022895,898.090312444608,False,0,0,Male,working,0
3239,5,2,900,231,684.2705205022895,898.090312444608,False,0,0,Male,student,0
3240,11,8,900,231,684.2705205022895,898.090312444608,False,0,0,Female,student,0
3241,5,15,901,95,868.992887063681,216.8162673484535,False,0,0,Female,working,0
3242,46,15,901,95,868.992887063681,216.8162673484535,False,0,0,Male,working,0
3243,5,2,901,95,868.992887063681,216.8162673484535,False,0,0,Female,student,0
3244,10,7,901,95,868.992887063681,216.8162673484535,False,0,0,Female,student,0
3245,6,8,902,425,672.8573467999987,169.48640283033623,False,0,0,Female,working,0
3246,30,10,902,425,672.8573467999987,169.48640283033623,False,0,0,Male,working,0
3247,6,3,902,425,672.8573467999987,169.48640283033623,False,0,0,Female,student,0
3248,16,13,902,425,672.8573467999987,169.48640283033623,False,0,0,Female,student,0
3249,13,10,902,425,672.8573467999987,169.48640283033623,False,0,0,Female,student,0
3250,5,8,903,183,208.8668499234654,330.7746912835258,False,0,0,Female,working,0
3251,37,12,903,183,208.8668499234654,330.7746912835258,False,0,0,Male,working,0
3252,5,2,903,183,208.8668499234654,330.7746912835258,False,0,0,Male,student,0
3253,31,0,904,315,208.79921640783328,270.401501814202,False,0,0,Male,working,0
3254,29,0,904,315,208.79921640783328,270.401501814202,False,0,0,Female,working,0
3255,15,11,905,314,230.4827924460857,774.8186438593818,False,0,0,Female,working,0
3256,46,11,905,314,230.4827924460857,774.8186438593818,False,0,0,Male,working,0
3257,15,12,905,314,230.4827924460857,774.8186438593818,False,0,0,Female,student,0
3258,33,0,906,21,82.79993114019967,21.987448915345766,False,0,0,Male,working,0
3259,31,0,906,21,82.79993114019967,21.987448915345766,False,0,0,Female,working,0
3260,7,15,907,235,632.2818586455996,340.03864088865845,False,0,0,Female,working,0
3261,35,11,907,235,632.2818586455996,340.03864088865845,False,0,0,Male,working,0
3262,7,4,907,235,632.2818586455996,340.03864088865845,False,0,0,Male,student,0
3263,8,5,907,235,632.2818586455996,340.03864088865845,False,0,0,Male,student,0
3264,13,10,907,235,632.2818586455996,340.03864088865845,False,0,0,Male,student,0
3265,12,11,908,223,170.49042811802963,202.31639282034297,False,0,0,Female,working,0
3266,39,12,908,223,170.49042811802963,202.31639282034297,False,0,0,Male,working,0
3267,12,9,908,223,170.49042811802963,202.31639282034297,False,0,0,Male,student,0
3268,8,5,908,223,170.49042811802963,202.31639282034297,False,0,0,Female,student,0
3269,7,4,908,223,170.49042811802963,202.31639282034297,False,0,0,Female,student,0
3270,16,15,909,32,724.6232276467055,594.7103833964485,False,0,0,Female,working,0
3271,35,15,909,32,724.6232276467055,594.7103833964485,False,0,0,Male,working,0
3272,16,13,909,32,724.6232276467055,594.7103833964485,False,0,0,Female,student,0
3273,5,2,909,32,724.6232276467055,594.7103833964485,False,0,0,Male,student,0
3274,12,9,909,32,724.6232276467055,594.7103833964485,False,0,0,Male,student,0
3275,14,13,910,499,515.6160782933918,984.9865248664828,False,0,0,Female,working,0
3276,37,16,910,499,515.6160782933918,984.9865248664828,False,0,0,Male,working,0
3277,14,11,910,499,515.6160782933918,984.9865248664828,False,0,0,Male,student,0
3278,11,8,910,499,515.6160782933918,984.9865248664828,False,0,0,Male,student,0
3279,14,9,911,59,290.67888855592594,334.39561712220825,False,0,0,Female,working,0
3280,41,16,911,59,290.67888855592594,334.39561712220825,False,0,0,Male,working,0
3281,14,11,911,59,290.67888855592594,334.39561712220825,False,0,0,Female,student,0
3282,7,4,911,59,290.67888855592594,334.39561712220825,False,0,0,Female,student,0
3283,13,13,912,56,397.31296218115,638.2029772972544,False,0,0,Female,working,0
3284,45,12,912,56,397.31296218115,638.2029772972544,False,0,0,Male,working,0
3285,13,10,912,56,397.31296218115,638.2029772972544,False,0,0,Male,student,0
3286,9,6,912,56,397.31296218115,638.2029772972544,False,0,0,Female,student,0
3287,40,0,913,205,145.40432225693968,678.5465326313987,False,0,0,Male,working,0
3288,38,0,913,205,145.40432225693968,678.5465326313987,False,0,0,Female,working,0
3289,49,0,914,128,598.7976601424315,945.8419849604824,False,0,0,Male,working,0
3290,47,0,914,128,598.7976601424315,945.8419849604824,False,0,0,Female,working,0
3291,35,0,915,33,948.5903490044598,72.11419739359303,False,0,0,Male,working,0
3292,33,0,915,33,948.5903490044598,72.11419739359303,False,0,0,Female,working,0
3293,11,8,916,23,53.7400538626015,12.092076848384647,False,0,0,Female,working,0
3294,31,12,916,23,53.7400538626015,12.092076848384647,False,0,0,Male,working,0
3295,11,8,916,23,53.7400538626015,12.092076848384647,False,0,0,Male,student,0
3296,7,4,916,23,53.7400538626015,12.092076848384647,False,0,0,Female,student,0
3297,13,9,917,77,663.410962707665,593.8674115595015,False,0,0,Female,working,0
3298,34,12,917,77,663.410962707665,593.8674115595015,False,0,0,Male,working,0
3299,13,10,917,77,663.410962707665,593.8674115595015,False,0,0,Female,student,0
3300,10,7,917,77,663.410962707665,593.8674115595015,False,0,0,Female,student,0
3301,50,0,918,453,189.0859592218309,172.01121856584635,False,0,0,Male,working,0
3302,48,0,918,453,189.0859592218309,172.01121856584635,False,0,0,Female,working,0
3303,16,8,919,19,6.052543023496004,650.733818022831,False,0,0,Female,working,0
3304,37,10,919,19,6.052543023496004,650.733818022831,False,0,0,Male,working,0
3305,16,13,919,19,6.052543023496004,650.733818022831,False,0,0,Female,student,0
3306,5,2,919,19,6.052543023496004,650.733818022831,False,0,0,Male,student,0
3307,8,5,919,19,6.052543023496004,650.733818022831,False,0,0,Female,student,0
3308,16,12,920,293,99.65815404802237,951.3374038651381,False,0,0,Female,working,0
3309,41,13,920,293,99.65815404802237,951.3374038651381,False,0,0,Male,working,0
3310,16,13,920,293,99.65815404802237,951.3374038651381,False,0,0,Male,student,0
3311,11,8,920,293,99.65815404802237,951.3374038651381,False,0,0,Male,student,0
3312,6,15,921,375,697.7354265949035,753.5619730894141,False,0,0,Female,working,0
3313,42,11,921,375,697.7354265949035,753.5619730894141,False,0,0,Male,working,0
3314,6,3,921,375,697.7354265949035,753.5619730894141,False,0,0,Male,student,0
3315,13,10,921,375,697.7354265949035,753.5619730894141,False,0,0,Male,student,0
3316,33,0,922,335,290.49070010698875,246.87467279190645,False,0,0,Male,working,0
3317,31,0,922,335,290.49070010698875,246.87467279190645,False,0,0,Female,working,0
3318,15,14,923,121,428.18240241441384,600.3786657359335,False,0,0,Female,working,0
3319,33,10,923,121,428.18240241441384,600.3786657359335,False,0,0,Male,working,0
3320,15,12,923,121,428.18240241441384,600.3786657359335,False,0,0,Male,student,0
3321,9,10,924,162,124.51832695413579,731.3919703989857,False,0,0,Female,working,0
3322,37,10,924,162,124.51832695413579,731.3919703989857,False,0,0,Male,working,0
3323,9,6,924,162,124.51832695413579,731.3919703989857,False,0,0,Male,student,0
3324,16,11,925,370,493.97256401433754,245.16842127216165,False,0,0,Female,working,0
3325,39,14,925,370,493.97256401433754,245.16842127216165,False,0,0,Male,working,0
3326,16,13,925,370,493.97256401433754,245.16842127216165,False,0,0,Male,student,0
3327,6,3,925,370,493.97256401433754,245.16842127216165,False,0,0,Female,student,0
3328,10,7,925,370,493.97256401433754,245.16842127216165,False,0,0,Female,student,0
